algorithm,n_generations,n_states,n_signals,n_samples,threshold,util_gen2gen,util_gen2ground
Player,100,1000,2,200,0.9,0.9862100000000001,0.964960396039604
Player,100,1000,2,200,0.9,0.9843999999999999,0.9390396039603961
Player,100,1000,2,200,0.9,0.98598,0.9575742574257428
Player,100,1000,2,200,0.9,0.9848249999999998,0.9778564356435643
Player,100,1000,2,200,0.9,0.9849800000000002,0.9846039603960397
Player,100,1000,2,200,0.9,0.9858500000000001,0.9296237623762376
Player,100,1000,2,200,0.9,0.9845900000000001,0.9781782178217823
Player,100,1000,2,200,0.9,0.9852049999999999,0.9825792079207919
Player,100,1000,2,200,0.9,0.984665,0.9828267326732676
Player,100,1000,2,200,0.9,0.9851550000000002,0.983539603960396
Player,100,1000,2,200,0.9,0.9856349999999999,0.9862623762376237
Player,100,1000,2,200,0.9,0.9861399999999999,0.9426831683168319
Player,100,1000,2,200,0.9,0.98568,0.9814950495049506
Player,100,1000,2,200,0.9,0.9851599999999999,0.9760990099009901
Player,100,1000,2,200,0.9,0.9850899999999999,0.9716930693069304
Player,100,1000,2,200,0.9,0.986145,0.9850445544554455
Player,100,1000,2,200,0.9,0.9856,0.9768514851485149
Player,100,1000,2,200,0.9,0.9857500000000001,0.9759603960396042
Player,100,1000,2,200,0.9,0.9848250000000001,0.9771633663366337
Player,100,1000,2,200,0.9,0.9849349999999998,0.9744108910891088
Player,100,1000,2,200,0.9,0.9863100000000002,0.9878316831683168
Player,100,1000,2,200,0.9,0.9857200000000002,0.9777425742574257
Player,100,1000,2,200,0.9,0.9869750000000002,0.9722821782178216
Player,100,1000,2,200,0.9,0.9853350000000001,0.9766683168316833
Player,100,1000,2,200,0.9,0.98512,0.9804752475247527
Player,100,1000,2,200,0.9,0.9853750000000001,0.9856980198019805
Player,100,1000,2,200,0.9,0.9857200000000002,0.9895544554455444
Player,100,1000,2,200,0.9,0.9854950000000001,0.9900742574257427
Player,100,1000,2,200,0.9,0.985705,0.9802425742574257
Player,100,1000,2,200,0.9,0.9861200000000001,0.946168316831683
Player,100,1000,2,200,0.9,0.9852600000000001,0.9751485148514851
Player,100,1000,2,200,0.9,0.9861900000000001,0.9733168316831685
Player,100,1000,2,200,0.9,0.9853750000000001,0.9610445544554457
LinearFunctionPlayer,100,1000,2,200,0.9,0.9814249999999999,0.9829257425742577
LinearFunctionPlayer,100,1000,2,200,0.9,0.9798250000000001,0.9807475247524753
LinearFunctionPlayer,100,1000,2,200,0.9,0.9832350000000001,0.9597772277227723
LinearFunctionPlayer,100,1000,2,200,0.9,0.9808049999999998,0.9681336633663365
LinearFunctionPlayer,100,1000,2,200,0.9,0.9812549999999999,0.9733019801980198
LinearFunctionPlayer,100,1000,2,200,0.9,0.981495,0.9746287128712872
LinearFunctionPlayer,100,1000,2,200,0.9,0.98397,0.9751386138613862
LinearFunctionPlayer,100,1000,2,200,0.9,0.9825050000000001,0.9844504950495049
LinearFunctionPlayer,100,1000,2,200,0.9,0.979615,0.982351485148515
LinearFunctionPlayer,100,1000,2,200,0.9,0.9802649999999999,0.9799356435643566
LinearFunctionPlayer,100,1000,2,200,0.9,0.9789150000000001,0.9821039603960394
LinearFunctionPlayer,100,1000,2,200,0.9,0.982635,0.982381188118812
LinearFunctionPlayer,100,1000,2,200,0.9,0.9803650000000002,0.98340099009901
LinearFunctionPlayer,100,1000,2,200,0.9,0.9804849999999997,0.9817475247524752
LinearFunctionPlayer,100,1000,2,200,0.9,0.9810499999999999,0.9782871287128713
LinearFunctionPlayer,100,1000,2,200,0.9,0.98166,0.9717227722772276
LinearFunctionPlayer,100,1000,2,200,0.9,0.9794250000000001,0.9800346534653468
LinearFunctionPlayer,100,1000,2,200,0.9,0.9813000000000003,0.9835247524752476
LinearFunctionPlayer,100,1000,2,200,0.9,0.9790749999999998,0.9470742574257427
LinearFunctionPlayer,100,1000,2,200,0.9,0.98002,0.9735544554455446
LinearFunctionPlayer,100,1000,2,200,0.9,0.97813,0.9807920792079207
LinearFunctionPlayer,100,1000,2,200,0.9,0.9799899999999999,0.9785544554455444
LinearFunctionPlayer,100,1000,2,200,0.9,0.9814350000000002,0.9841237623762377
LinearFunctionPlayer,100,1000,2,200,0.9,0.97953,0.9553960396039605
LinearFunctionPlayer,100,1000,2,200,0.9,0.978735,0.9817871287128711
LinearFunctionPlayer,100,1000,2,200,0.9,0.979205,0.9669455445544554
LinearFunctionPlayer,100,1000,2,200,0.9,0.9810500000000001,0.9840495049504951
LinearFunctionPlayer,100,1000,2,200,0.9,0.9804149999999998,0.9818564356435645
LinearFunctionPlayer,100,1000,2,200,0.9,0.98037,0.9800198019801979
LinearFunctionPlayer,100,1000,2,200,0.9,0.9796950000000002,0.9787376237623763
LinearFunctionPlayer,100,1000,2,200,0.9,0.9813500000000001,0.9679702970297028
LinearFunctionPlayer,100,1000,2,200,0.9,0.9803349999999998,0.9768564356435643
LinearFunctionPlayer,100,1000,2,200,0.9,0.979975,0.9829554455445545
LinearFunctionPlayer,100,1000,2,200,0.9,0.980075,0.9822128712871286
LinearFunctionPlayer,100,1000,2,200,0.9,0.98106,0.9833960396039605
LinearFunctionPlayer,100,1000,2,200,0.9,0.982225,0.9823415841584158
LinearFunctionPlayer,100,1000,2,200,0.9,0.97744,0.9590792079207922
LinearFunctionPlayer,100,1000,2,200,0.9,0.9808950000000002,0.9655495049504951
LinearFunctionPlayer,100,1000,2,200,0.9,0.9813550000000001,0.9836287128712871
LinearFunctionPlayer,100,1000,2,200,0.9,0.9797299999999999,0.9754554455445543
LinearFunctionPlayer,100,1000,2,200,0.9,0.9802350000000001,0.9573316831683171
LinearFunctionPlayer,100,1000,2,200,0.9,0.9817500000000001,0.9805841584158418
LinearFunctionPlayer,100,1000,2,200,0.9,0.9779650000000001,0.9791237623762375
LinearFunctionPlayer,100,1000,2,200,0.9,0.9806149999999999,0.9822623762376238
LinearFunctionPlayer,100,1000,2,200,0.9,0.9808100000000001,0.9714059405940594
LinearFunctionPlayer,100,1000,2,200,0.9,0.9808850000000001,0.9775099009900988
LinearFunctionPlayer,100,1000,2,200,0.9,0.9799800000000001,0.9782772277227721
LinearFunctionPlayer,100,1000,2,200,0.9,0.98405,0.9857326732673266
LinearFunctionPlayer,100,1000,2,200,0.9,0.9792599999999999,0.9740594059405941
LinearFunctionPlayer,100,1000,2,200,0.9,0.982745,0.9701930693069307
LinearFunctionPlayer,100,1000,2,200,0.9,0.9796049999999998,0.982410891089109
LinearFunctionPlayer,100,1000,2,200,0.9,0.9819100000000001,0.9836138613861386
LinearFunctionPlayer,100,1000,2,200,0.9,0.9814549999999999,0.9822425742574259
LinearFunctionPlayer,100,1000,2,200,0.9,0.9805999999999999,0.9686435643564355
LinearFunctionPlayer,100,1000,2,200,0.9,0.9802299999999999,0.9805346534653469
LinearFunctionPlayer,100,1000,2,200,0.9,0.9833799999999998,0.9844851485148516
LinearFunctionPlayer,100,1000,2,200,0.9,0.9803199999999999,0.9823366336633663
LinearFunctionPlayer,100,1000,2,200,0.9,0.979325,0.9802227722772276
LinearFunctionPlayer,100,1000,2,200,0.9,0.9777450000000002,0.9657079207920791
LinearFunctionPlayer,100,1000,2,200,0.9,0.9809650000000001,0.9828960396039604
LinearFunctionPlayer,100,1000,2,200,0.9,0.98217,0.9666930693069307
LinearFunctionPlayer,100,1000,2,200,0.9,0.9802900000000001,0.9831386138613862
LinearFunctionPlayer,100,1000,2,200,0.9,0.9799249999999999,0.9827178217821785
LinearFunctionPlayer,100,1000,2,200,0.9,0.9795950000000001,0.945539603960396
LinearFunctionPlayer,100,1000,2,200,0.9,0.9818699999999998,0.9811386138613861
LinearFunctionPlayer,100,1000,2,200,0.9,0.979195,0.9784603960396038
LinearFunctionPlayer,100,1000,2,200,0.9,0.982435,0.9757673267326734
LinearFunctionPlayer,100,1000,2,200,0.9,0.9819800000000001,0.9829603960396042
LinearFunctionPlayer,100,1000,2,200,0.9,0.9814999999999999,0.9836534653465346
LinearFunctionPlayer,100,1000,2,200,0.9,0.9804749999999999,0.9815990099009901
LinearFunctionPlayer,100,1000,2,200,0.9,0.9803000000000001,0.9807029702970299
LinearFunctionPlayer,100,1000,2,200,0.9,0.9811699999999999,0.983752475247525
LinearFunctionPlayer,100,1000,2,200,0.9,0.981965,0.9608366336633664
LinearFunctionPlayer,100,1000,2,200,0.9,0.9820250000000001,0.9768465346534655
LinearFunctionPlayer,100,1000,2,200,0.9,0.9801200000000001,0.982960396039604
LinearFunctionPlayer,100,1000,2,200,0.9,0.9809499999999999,0.9817029702970297
LinearFunctionPlayer,100,1000,2,200,0.9,0.9791850000000001,0.9708564356435642
LinearFunctionPlayer,100,1000,2,200,0.9,0.9814099999999999,0.9842178217821783
LinearFunctionPlayer,100,1000,2,200,0.9,0.97851,0.9806237623762377
LinearFunctionPlayer,100,1000,2,200,0.9,0.9784400000000001,0.9669405940594057
LinearFunctionPlayer,100,1000,2,200,0.9,0.9825700000000002,0.9840198019801981
LinearFunctionPlayer,100,1000,2,200,0.9,0.97997,0.9809108910891089
LinearFunctionPlayer,100,1000,2,200,0.9,0.982735,0.9759455445544556
LinearFunctionPlayer,100,1000,2,200,0.9,0.9816999999999999,0.9678514851485147
LinearFunctionPlayer,100,1000,2,200,0.9,0.9792649999999999,0.9821633663366335
LinearFunctionPlayer,100,1000,2,200,0.9,0.9803949999999999,0.9834009900990098
LinearFunctionPlayer,100,1000,2,200,0.9,0.97921,0.9780693069306929
LinearFunctionPlayer,100,1000,2,200,0.9,0.9788100000000002,0.9797821782178218
LinearFunctionPlayer,100,1000,2,200,0.9,0.9823149999999999,0.9846782178217819
LinearFunctionPlayer,100,1000,2,200,0.9,0.9812000000000001,0.9807920792079208
LinearFunctionPlayer,100,1000,2,200,0.9,0.9804300000000002,0.9784356435643564
LinearFunctionPlayer,100,1000,2,200,0.9,0.98141,0.9830495049504951
LinearFunctionPlayer,100,1000,2,200,0.9,0.977375,0.9808168316831681
LinearFunctionPlayer,100,1000,2,200,0.9,0.9797549999999999,0.982440594059406
LinearFunctionPlayer,100,1000,2,200,0.9,0.9795149999999999,0.9803217821782179
LinearFunctionPlayer,100,1000,2,200,0.9,0.9789850000000001,0.9808762376237624
LinearFunctionPlayer,100,1000,2,200,0.9,0.9787249999999998,0.9739752475247526
LinearFunctionPlayer,100,1000,2,200,0.9,0.9791500000000001,0.9816633663366336
LinearFunctionPlayer,100,1000,2,200,0.9,0.9794399999999999,0.9816435643564356
LinearFunctionPlayer,100,1000,2,200,0.9,0.9793100000000001,0.9742178217821781
SigmoidPlayer,100,1000,2,200,0.9,0.9923400000000002,0.992049504950495
SigmoidPlayer,100,1000,2,200,0.9,0.9920900000000001,0.9822376237623762
SigmoidPlayer,100,1000,2,200,0.9,0.9917100000000001,0.9861683168316834
SigmoidPlayer,100,1000,2,200,0.9,0.9912400000000001,0.9793663366336635
SigmoidPlayer,100,1000,2,200,0.9,0.9922600000000001,0.993891089108911
SigmoidPlayer,100,1000,2,200,0.9,0.9913800000000001,0.9538613861386136
SigmoidPlayer,100,1000,2,200,0.9,0.9913600000000002,0.9880594059405943
SigmoidPlayer,100,1000,2,200,0.9,0.9920000000000002,0.9832970297029703
SigmoidPlayer,100,1000,2,200,0.9,0.9922700000000003,0.9850495049504951
SigmoidPlayer,100,1000,2,200,0.9,0.9927100000000002,0.962851485148515
SigmoidPlayer,100,1000,2,200,0.9,0.9916800000000001,0.9842178217821783
SigmoidPlayer,100,1000,2,200,0.9,0.9912400000000002,0.9634257425742575
SigmoidPlayer,100,1000,2,200,0.9,0.9928200000000001,0.9836732673267327
SigmoidPlayer,100,1000,2,200,0.9,0.9920000000000002,0.989742574257426
SigmoidPlayer,100,1000,2,200,0.9,0.9922300000000003,0.9815346534653466
SigmoidPlayer,100,1000,2,200,0.9,0.9923800000000002,0.9786039603960395
SigmoidPlayer,100,1000,2,200,0.9,0.9917200000000003,0.9533663366336633
SigmoidPlayer,100,1000,2,200,0.9,0.9911500000000001,0.9695346534653464
SigmoidPlayer,100,1000,2,200,0.9,0.9928900000000002,0.9634356435643566
SigmoidPlayer,100,1000,2,200,0.9,0.9924400000000001,0.9664158415841585
SigmoidPlayer,100,1000,2,200,0.9,0.9918200000000001,0.9884752475247525
SigmoidPlayer,100,1000,2,200,0.9,0.9921000000000001,0.9852673267326733
SigmoidPlayer,100,1000,2,200,0.9,0.99166,0.9902277227722774
SigmoidPlayer,100,1000,2,200,0.9,0.9922600000000001,0.9809504950495052
SigmoidPlayer,100,1000,2,200,0.9,0.9925300000000001,0.988148514851485
SigmoidPlayer,100,1000,2,200,0.9,0.9919700000000001,0.991019801980198
SigmoidPlayer,100,1000,2,200,0.9,0.9928500000000002,0.9838514851485148
SigmoidPlayer,100,1000,2,200,0.9,0.9924900000000001,0.9887920792079209
SigmoidPlayer,100,1000,2,200,0.9,0.9930300000000003,0.9785049504950496
SigmoidPlayer,100,1000,2,200,0.9,0.9923100000000004,0.9626039603960396
SigmoidPlayer,100,1000,2,200,0.9,0.9922000000000001,0.9894158415841585
SigmoidPlayer,100,1000,2,200,0.9,0.9916000000000001,0.9845544554455447
SigmoidPlayer,100,1000,2,200,0.9,0.9915900000000001,0.9834356435643568
SigmoidPlayer,100,1000,2,200,0.9,0.99189,0.9879603960396043
SigmoidPlayer,100,1000,2,200,0.9,0.9923100000000001,0.9866138613861387
SigmoidPlayer,100,1000,2,200,0.9,0.9916100000000001,0.9488217821782179
SigmoidPlayer,100,1000,2,200,0.9,0.99166,0.9815148514851486
SigmoidPlayer,100,1000,2,200,0.9,0.9913400000000001,0.988039603960396
SigmoidPlayer,100,1000,2,200,0.9,0.9929650000000001,0.9542524752475249
SigmoidPlayer,100,1000,2,200,0.9,0.9914700000000003,0.9874851485148515
SigmoidPlayer,100,1000,2,200,0.9,0.99245,0.9827425742574258
SigmoidPlayer,100,1000,2,200,0.9,0.9923000000000003,0.9865643564356437
SigmoidPlayer,100,1000,2,200,0.9,0.9922700000000002,0.9794257425742576
SigmoidPlayer,100,1000,2,200,0.9,0.9914400000000001,0.9909801980198021
SigmoidPlayer,100,1000,2,200,0.9,0.99133,0.9731188118811881
SigmoidPlayer,100,1000,2,200,0.9,0.9918500000000001,0.9862871287128714
SigmoidPlayer,100,1000,2,200,0.9,0.9914600000000001,0.9722079207920793
SigmoidPlayer,100,1000,2,200,0.9,0.9928300000000001,0.9540297029702972
SigmoidPlayer,100,1000,2,200,0.9,0.9927300000000002,0.9872772277227726
SigmoidPlayer,100,1000,2,200,0.9,0.9917200000000002,0.9890693069306934
SigmoidPlayer,100,1000,2,200,0.9,0.9916900000000001,0.9640594059405941
SigmoidPlayer,100,1000,2,200,0.9,0.9922600000000003,0.9444356435643564
SigmoidPlayer,100,1000,2,200,0.9,0.9925399999999999,0.9677524752475247
SigmoidPlayer,100,1000,2,200,0.9,0.9912500000000002,0.9699108910891092
SigmoidPlayer,100,1000,2,200,0.9,0.9920800000000001,0.984811881188119
SigmoidPlayer,100,1000,2,200,0.9,0.99217,0.9841089108910891
SigmoidPlayer,100,1000,2,200,0.9,0.99221,0.9863168316831684
SigmoidPlayer,100,1000,2,200,0.9,0.99188,0.9844059405940594
SigmoidPlayer,100,1000,2,200,0.9,0.9905900000000001,0.9867326732673269
SigmoidPlayer,100,1000,2,200,0.9,0.99233,0.9665049504950496
SigmoidPlayer,100,1000,2,200,0.9,0.9915700000000003,0.9817227722772278
SigmoidPlayer,100,1000,2,200,0.9,0.9918100000000001,0.9892871287128714
SigmoidPlayer,100,1000,2,200,0.9,0.9927300000000002,0.9869504950495049
SigmoidPlayer,100,1000,2,200,0.9,0.99224,0.9575841584158417
SigmoidPlayer,100,1000,2,200,0.9,0.9924000000000001,0.9730792079207923
SigmoidPlayer,100,1000,2,200,0.9,0.9913100000000002,0.9804059405940594
SigmoidPlayer,100,1000,2,200,0.9,0.9914200000000001,0.9774356435643565
SigmoidPlayer,100,1000,2,200,0.9,0.9921300000000001,0.9922277227722772
SigmoidPlayer,100,1000,2,200,0.9,0.9915900000000002,0.9893861386138615
SigmoidPlayer,100,1000,2,200,0.9,0.9916100000000001,0.9725445544554459
SigmoidPlayer,100,1000,2,200,0.9,0.9908600000000001,0.9543663366336634
SigmoidPlayer,100,1000,2,200,0.9,0.9912800000000002,0.9827029702970298
SigmoidPlayer,100,1000,2,200,0.9,0.9923400000000002,0.9902673267326734
SigmoidPlayer,100,1000,2,200,0.9,0.9918200000000001,0.9332574257425741
SigmoidPlayer,100,1000,2,200,0.9,0.99129,0.9562673267326733
SigmoidPlayer,100,1000,2,200,0.9,0.9915400000000002,0.977108910891089
SigmoidPlayer,100,1000,2,200,0.9,0.99147,0.9890792079207922
SigmoidPlayer,100,1000,2,200,0.9,0.9918000000000002,0.978910891089109
SigmoidPlayer,100,1000,2,200,0.9,0.9918700000000004,0.9890000000000001
SigmoidPlayer,100,1000,2,200,0.9,0.9917400000000002,0.9760297029702971
SigmoidPlayer,100,1000,2,200,0.9,0.99217,0.9815841584158419
SigmoidPlayer,100,1000,2,200,0.9,0.9919200000000002,0.9434554455445545
SigmoidPlayer,100,1000,2,200,0.9,0.9921200000000002,0.9923465346534656
SigmoidPlayer,100,1000,2,200,0.9,0.99105,0.9812079207920792
SigmoidPlayer,100,1000,2,200,0.9,0.9911050000000001,0.9840445544554455
SigmoidPlayer,100,1000,2,200,0.9,0.9907600000000001,0.9638019801980198
SigmoidPlayer,100,1000,2,200,0.9,0.9921200000000002,0.9856831683168317
SigmoidPlayer,100,1000,2,200,0.9,0.9913600000000001,0.9922079207920792
SigmoidPlayer,100,1000,2,200,0.9,0.9921000000000002,0.9895940594059407
SigmoidPlayer,100,1000,2,200,0.9,0.9906000000000001,0.9778217821782179
SigmoidPlayer,100,1000,2,200,0.9,0.9918400000000002,0.9864257425742575
SigmoidPlayer,100,1000,2,200,0.9,0.9916100000000001,0.9853069306930694
SigmoidPlayer,100,1000,2,200,0.9,0.9924700000000002,0.9776039603960397
SigmoidPlayer,100,1000,2,200,0.9,0.9908100000000002,0.9778811881188121
SigmoidPlayer,100,1000,2,200,0.9,0.9919300000000001,0.9740495049504951
SigmoidPlayer,100,1000,2,200,0.9,0.9912800000000003,0.979138613861386
SigmoidPlayer,100,1000,2,200,0.9,0.9916799999999999,0.9858514851485151
SigmoidPlayer,100,1000,2,200,0.9,0.9924000000000003,0.9852475247524753
SigmoidPlayer,100,1000,2,200,0.9,0.9923500000000002,0.9884752475247526
SigmoidPlayer,100,1000,2,200,0.9,0.9921200000000002,0.9577128712871286
LRPlayer,100,1000,2,200,0.9,0.9923750000000001,0.9909752475247527
LRPlayer,100,1000,2,200,0.9,0.9925300000000001,0.978148514851485
LRPlayer,100,1000,2,200,0.9,0.992495,0.9930940594059406
LRPlayer,100,1000,2,200,0.9,0.99244,0.9928514851485147
LRPlayer,100,1000,2,200,0.9,0.9920550000000001,0.984519801980198
LRPlayer,100,1000,2,200,0.9,0.992625,0.9804009900990097
LRPlayer,100,1000,2,200,0.9,0.99245,0.9722970297029703
LRPlayer,100,1000,2,200,0.9,0.9925600000000001,0.9786138613861385
LRPlayer,100,1000,2,200,0.9,0.9929250000000002,0.986321782178218
LRPlayer,100,1000,2,200,0.9,0.9928050000000002,0.9904801980198019
LRPlayer,100,1000,2,200,0.9,0.9924599999999999,0.9866534653465346
LRPlayer,100,1000,2,200,0.9,0.9928750000000001,0.9792227722772278
LRPlayer,100,1000,2,200,0.9,0.99284,0.9595742574257424
LRPlayer,100,1000,2,200,0.9,0.9926849999999999,0.9736683168316831
LRPlayer,100,1000,2,200,0.9,0.9928999999999999,0.9812178217821783
LRPlayer,100,1000,2,200,0.9,0.9931200000000001,0.9837524752475247
LRPlayer,100,1000,2,200,0.9,0.992555,0.9867277227722773
LRPlayer,100,1000,2,200,0.9,0.9924100000000001,0.9914851485148515
LRPlayer,100,1000,2,200,0.9,0.9924249999999998,0.9796683168316832
LRPlayer,100,1000,2,200,0.9,0.9922600000000001,0.985029702970297
LRPlayer,100,1000,2,200,0.9,0.99227,0.979168316831683
LRPlayer,100,1000,2,200,0.9,0.9923550000000002,0.9919059405940595
LRPlayer,100,1000,2,200,0.9,0.9926900000000001,0.9814653465346534
LRPlayer,100,1000,2,200,0.9,0.99173,0.9922475247524754
LRPlayer,100,1000,2,200,0.9,0.992255,0.9893118811881189
LRPlayer,100,1000,2,200,0.9,0.992125,0.9827574257425744
LRPlayer,100,1000,2,200,0.9,0.99253,0.9931683168316834
LRPlayer,100,1000,2,200,0.9,0.9926450000000001,0.9864108910891092
LRPlayer,100,1000,2,200,0.9,0.9923649999999999,0.9772920792079208
LRPlayer,100,1000,2,200,0.9,0.99267,0.981029702970297
LRPlayer,100,1000,2,200,0.9,0.993025,0.9810445544554455
LRPlayer,100,1000,2,200,0.9,0.99261,0.9896930693069307
LRPlayer,100,1000,2,200,0.9,0.99274,0.9803366336633663
LRPlayer,100,1000,2,200,0.9,0.991965,0.9879653465346535
LRPlayer,100,1000,2,200,0.9,0.9927400000000002,0.9712772277227721
LRPlayer,100,1000,2,200,0.9,0.9924600000000002,0.9903366336633664
LRPlayer,100,1000,2,200,0.9,0.9924750000000002,0.9879158415841586
LRPlayer,100,1000,2,200,0.9,0.9926599999999999,0.9629306930693071
LRPlayer,100,1000,2,200,0.9,0.9928500000000001,0.9811782178217819
LRPlayer,100,1000,2,200,0.9,0.992155,0.9749653465346537
LRPlayer,100,1000,2,200,0.9,0.9928600000000002,0.9874158415841584
LRPlayer,100,1000,2,200,0.9,0.9927700000000002,0.9880792079207922
LRPlayer,100,1000,2,200,0.9,0.9925300000000001,0.9862178217821782
LRPlayer,100,1000,2,200,0.9,0.9933000000000001,0.9749702970297032
LRPlayer,100,1000,2,200,0.9,0.9920049999999999,0.9863910891089109
LRPlayer,100,1000,2,200,0.9,0.9925550000000001,0.9904207920792082
LRPlayer,100,1000,2,200,0.9,0.992405,0.9849851485148515
LRPlayer,100,1000,2,200,0.9,0.992595,0.9846089108910892
LRPlayer,100,1000,2,200,0.9,0.9925650000000001,0.9868663366336633
LRPlayer,100,1000,2,200,0.9,0.9926500000000003,0.9863762376237625
LRPlayer,100,1000,2,200,0.9,0.9929650000000002,0.9808960396039605
LRPlayer,100,1000,2,200,0.9,0.9925250000000001,0.9802029702970297
LRPlayer,100,1000,2,200,0.9,0.9929250000000001,0.9906485148514851
LRPlayer,100,1000,2,200,0.9,0.9920749999999999,0.9663118811881186
LRPlayer,100,1000,2,200,0.9,0.992085,0.9820148514851484
LRPlayer,100,1000,2,200,0.9,0.9922,0.974168316831683
LRPlayer,100,1000,2,200,0.9,0.99193,0.9725049504950494
LRPlayer,100,1000,2,200,0.9,0.9925449999999999,0.9861930693069307
LRPlayer,100,1000,2,200,0.9,0.9920299999999999,0.9824752475247528
LRPlayer,100,1000,2,200,0.9,0.99251,0.9904653465346533
LRPlayer,100,1000,2,200,0.9,0.9923850000000002,0.9389950495049506
LRPlayer,100,1000,2,200,0.9,0.9929650000000001,0.9832326732673268
LRPlayer,100,1000,2,200,0.9,0.9932950000000002,0.9734405940594059
LRPlayer,100,1000,2,200,0.9,0.99302,0.9931386138613864
LRPlayer,100,1000,2,200,0.9,0.9928100000000002,0.9778415841584158
LRPlayer,100,1000,2,200,0.9,0.99224,0.9625940594059407
LRPlayer,100,1000,2,200,0.9,0.9925499999999999,0.9907326732673266
LRPlayer,100,1000,2,200,0.9,0.992855,0.9861039603960395
LRPlayer,100,1000,2,200,0.9,0.9928250000000002,0.9867772277227723
LRPlayer,100,1000,2,200,0.9,0.9931650000000001,0.9893514851485147
LRPlayer,100,1000,2,200,0.9,0.99277,0.9683960396039604
LRPlayer,100,1000,2,200,0.9,0.992715,0.992569306930693
LRPlayer,100,1000,2,200,0.9,0.9926700000000003,0.9927920792079209
LRPlayer,100,1000,2,200,0.9,0.9926800000000003,0.9909603960396042
LRPlayer,100,1000,2,200,0.9,0.9919999999999999,0.9817524752475247
LRPlayer,100,1000,2,200,0.9,0.9930300000000001,0.987940594059406
LRPlayer,100,1000,2,200,0.9,0.9924800000000001,0.9908019801980199
LRPlayer,100,1000,2,200,0.9,0.9930300000000001,0.991851485148515
LRPlayer,100,1000,2,200,0.9,0.9929849999999999,0.9924801980198023
LRPlayer,100,1000,2,200,0.9,0.9926500000000001,0.9735643564356437
LRPlayer,100,1000,2,200,0.9,0.992835,0.9846287128712871
LRPlayer,100,1000,2,200,0.9,0.9926950000000002,0.9914801980198019
LRPlayer,100,1000,2,200,0.9,0.99239,0.9921584158415842
LRPlayer,100,1000,2,200,0.9,0.9919450000000002,0.9902425742574259
LRPlayer,100,1000,2,200,0.9,0.9926850000000002,0.9873910891089109
LRPlayer,100,1000,2,200,0.9,0.9928250000000002,0.9900445544554455
LRPlayer,100,1000,2,200,0.9,0.9923450000000001,0.9522128712871286
LRPlayer,100,1000,2,200,0.9,0.9926349999999999,0.9751930693069307
LRPlayer,100,1000,2,200,0.9,0.9921900000000001,0.9765841584158413
LRPlayer,100,1000,2,200,0.9,0.9927250000000001,0.9927079207920793
LRPlayer,100,1000,2,200,0.9,0.99232,0.9939504950495047
LRPlayer,100,1000,2,200,0.9,0.9931000000000002,0.9885247524752475
LRPlayer,100,1000,2,200,0.9,0.9924649999999999,0.9886188118811883
LRPlayer,100,1000,2,200,0.9,0.9927199999999999,0.9887821782178218
LRPlayer,100,1000,2,200,0.9,0.9918200000000001,0.9839405940594059
LRPlayer,100,1000,2,200,0.9,0.9923100000000002,0.973960396039604
LRPlayer,100,1000,2,200,0.9,0.9927149999999998,0.9780940594059406
LRPlayer,100,1000,2,200,0.9,0.9922250000000002,0.9704009900990099
LRPlayer,100,1000,2,200,0.9,0.9930399999999999,0.9920099009900991
LRPlayer,100,1000,2,200,0.9,0.9925350000000001,0.9734108910891088
MLPPlayer,100,1000,2,200,0.9,0.9592,0.8611881188118812
MLPPlayer,100,1000,2,200,0.9,0.9578800000000001,0.8777227722772276
MLPPlayer,100,1000,2,200,0.9,0.95676,0.9059108910891089
MLPPlayer,100,1000,2,200,0.9,0.9572349999999998,0.8918366336633665
MLPPlayer,100,1000,2,200,0.9,0.9564549999999998,0.915410891089109
MLPPlayer,100,1000,2,200,0.9,0.9551549999999999,0.8864603960396039
MLPPlayer,100,1000,2,200,0.9,0.956205,0.9128168316831682
MLPPlayer,100,1000,2,200,0.9,0.9555400000000001,0.909821782178218
MLPPlayer,100,1000,2,200,0.9,0.956375,0.9025495049504949
MLPPlayer,100,1000,2,200,0.9,0.9569799999999999,0.8837326732673265
MLPPlayer,100,1000,2,200,0.9,0.9558499999999998,0.9005049504950495
MLPPlayer,100,1000,2,200,0.9,0.9598099999999999,0.8554950495049505
MLPPlayer,100,1000,2,200,0.9,0.956075,0.9068564356435642
MLPPlayer,100,1000,2,200,0.9,0.956605,0.9011237623762377
MLPPlayer,100,1000,2,200,0.9,0.9562149999999998,0.9080346534653465
MLPPlayer,100,1000,2,200,0.9,0.956905,0.8906287128712871
MLPPlayer,100,1000,2,200,0.9,0.9568549999999998,0.8875000000000001
MLPPlayer,100,1000,2,200,0.9,0.9585899999999998,0.8688415841584158
MLPPlayer,100,1000,2,200,0.9,0.954775,0.9055693069306932
MLPPlayer,100,1000,2,200,0.9,0.9614000000000001,0.8546534653465346
MLPPlayer,100,1000,2,200,0.9,0.9586450000000002,0.8813514851485149
MLPPlayer,100,1000,2,200,0.9,0.955285,0.8969752475247523
MLPPlayer,100,1000,2,200,0.9,0.9572399999999999,0.8798217821782177
MLPPlayer,100,1000,2,200,0.9,0.95943,0.875881188118812
MLPPlayer,100,1000,2,200,0.9,0.9592149999999999,0.8626386138613861
MLPPlayer,100,1000,2,200,0.9,0.957615,0.8850841584158416
